,,,,,,,,,,,,,
,,,,,,,,,,,,,
Obsolescence Protection List,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Importer Code: USA,,,,,,,,,,,,,
Dealer Code: 520560,,,,,,,,,,,,,
Number of Hits: 1003,,,,,,,,,,,,,
Original Total Value: 80540.11,,,,,,,,,,,,,
Original Scrap Value: 0,,,,,,,,,,,,,
Reference: 2015-10-27-752187,,,,,,,,,,,,,
Simulated,,,,,,,,,,,,,
,,,,,,,,,,,,,
Part Number,Part Description,Hazardous Material,Return Quantity,Scrap Quantity,Requested Return Quantity,Requested Scrap Quantity,Removed,Value,,Stock On Hand,Current SPQ,Parts Return SPQ,SP Flag
10379411,CONVERTER ASM 3WAY CTLTC (W/ EXH RR MANI,,1,0,,,,341,,1,0,1,Y
10381608,HOSE ASM-FUEL FEED,,1,0,,,,48.99,,1,0,1,N
10381648,PANEL ASM-HDLNG TR,,1,0,,,,86.75,,1,0,1,N
10386199,EXTENSION-FRT A/DFL,,1,0,,,,39.63,,1,0,1,N
10387831,"LINER,F/FLR CNSL F/CMPT",,1,0,,,,9.72,,1,0,1,N
10391699,"CABLE,PARK BRK INTER",,1,0,,,,10.27,,1,0,1,N
10391700,"CABLE,PARK BRK INTER",,1,0,,,,10.66,,1,0,1,N
10392621,"BLADE,R/WDO WPR (KIT)",,1,0,,,,4.95,,1,0,1,N
10397097,"MOTOR ASM,BLO (W/ IMPLR)",,1,0,,,,85.8,,1,0,1,Y
10399704,STRUT ASM-HOOD,,2,0,,,,50.56,,2,0,2,N
10403040,ABSORBER-FRT BPR FASCIA ENGY,,1,0,,,,235.93,,1,0,1,Y
10435398,BRACKET ASM-FRT LIC PLT,,1,0,,,,29.4,,1,0,1,N
10435410,"PLUG,HDLP OPG DR ADJR ACC HOLE",,1,0,,,,2.53,,1,0,1,N
10435412,BEZEL-HDLP,,1,0,,,,12.06,,1,0,1,N
10445399,CLAMP ASM-FRT STAB SHF INSL,,1,0,,,,5.84,,1,0,1,Y
10457356,"GEAR KIT,DISTR SHF",,1,0,,,,35.03,,1,0,1,N
10477182,"CAP,DISTR",,1,0,,,,9.09,,1,0,1,Y
11508561,SCREW ASM-4.2 X 1.41 X 20,,1,0,,,,2.99,,1,0,1,Y
11514337,"PIN,FRT UPR CONT ARM COT",,11,0,,,,4.95,,19,0,2,N
11516480,"BOLT/SCREW,W/PMP INL",,1,0,,,,3.15,,1,0,1,Y
11516551,BOLT- METRIC HEAVY HEX FLANGE HD,,1,0,,,,2.82,,1,1,1,Y
11518725,"BOLT,DRIVETRAIN & FRT SUSP FRM",,1,0,,,,3.14,,1,0,1,N
11518856,"BOLT,CM/SHF BRG CAP",,2,0,,,,5.46,,2,0,2,N
11561525,CLAMP - T-BOLT BAND,,2,0,,,,47.72,,2,0,2,Y
11561637,SCREW - RND CRWN,,1,0,,,,2.51,,2,0,1,N
11562126,PLUG - CUP,,1,0,,,,1.67,,3,0,1,Y
11562426,BOLT - HVY HEX ACORN FLG HD,,6,0,,,,22.8,,6,0,6,Y
11570926,"BOLT,DRIVETRAIN & FRT SUSP FRM (FRT)",,1,0,,,,2.1,,1,0,1,Y
11570965,BOLT/SCREW,,1,0,,,,3.77,,1,0,1,Y
11571046,"RETAINER,RKR PNL MLDG *BLACK",,7,0,,,,20.37,,15,0,2,Y
11588711,BOLT - HVY HX ACORN FLG HD,,1,0,,,,2.33,,1,0,1,N
11588857,BOLT - HVY HX FLG HD,,1,0,,,,3.77,,1,0,1,Y
11588890,"BOLT,FRT WHL BRG",,1,0,,,,1.19,,1,0,1,Y
11588891,BOLT - HX FLG HD W/SHLD,,1,0,,,,2.59,,1,0,1,N
11589039,"BOLT,R/CMPT LID LAT STKR",,1,0,,,,1.88,,1,0,1,Y
11589063,"NUT,FRT GRL",,8,0,,,,24.96,,8,0,1,N
11589150,"NUT,R/WDO WPR ARM",,1,0,,,,2.51,,1,0,1,Y
11609792,"BOLT,CR/SHF BALR",,1,0,,,,7.22,,1,0,1,N
11609856,"PLATE ASM,RR BPR IMP BAR BRKT ANC",,1,0,,,,5.01,,1,0,1,Y
11609934,CLIP - TRIM,,1,0,,,,2.1,,1,0,1,Y
11610209,BOLT - HVY HX FLG HD,,1,0,,,,1.58,,1,0,1,Y
11610549,BOLT/SCREW-POA SERVICE PART,,2,0,,,,4.44,,2,0,2,Y
11610596,BOLT/SCREW,,1,0,,,,2.04,,1,0,1,Y
11610787,"BOLT,STRTR",,1,0,,,,2.55,,1,0,1,N
11611962,WASHER,,1,0,,,,2.09,,1,0,1,N
11612276,BOLT/SCREW,,1,0,,,,3.77,,1,0,1,N
12083689,"SOCKET,STOP & T/LP",,1,0,,,,37.51,,1,0,1,Y
12101855,"CONNECTOR-W/LEADS, 2-WAY F. *BLACK",,1,0,,,,17.19,,1,0,1,Y
12101888,"CONNECTOR-W/LEADS, 2-WAY F. *BLACK *MATH DATA",,1,0,,,,19.97,,1,0,1,N
12102664,"CONNECTOR,SW-IDLE SPD CONT P/S PRESS",,1,0,,,,14.21,,1,0,2,N
12126461,"CONNECTOR-W/LEADS, 2-WAY F. *BLACK",,1,0,,,,24.47,,1,0,1,Y
12157093,"CABLE ASM,BAT POS FUSE BLK(94""LONG)",,1,0,,,,46.92,,1,0,1,N
12191376,"BLOCK,BAT POS CBL JUNC",,1,0,,,,10.63,,1,0,1,N
12335794,"GRILLE KIT,RAD *PAINT TO MAT",,1,0,,,,208.17,,1,0,1,N
12335805,"FASCIA,FRT BPR (WITH FOG LAMP OPGS) *GRAY",,2,0,,,,177.32,,2,0,2,Y
12335926,"BOARD ASM,T/LP CIRC (BULB HOLDER)",,1,0,,,,32.95,,1,0,1,N
12338064,"BOLT,STRTR",,5,0,,,,4.85,,5,0,1,N
12345118,"PAINT,TOUCH-UP TUBE (.5 OZ) (CLEAR)",,1,0,,,,7.4,,1,0,1,N
12346712,"PAINT,TOUCH-UP SPRAY (5 OZ)",,1,0,,,,7.4,,1,0,1,N
12346917,"PAINT,TOUCH-UP TUBE (.5 OZ)",,1,0,,,,7.4,,2,0,1,N
12365309,"CONTAINER KIT,WSWA SOLV",,1,0,,,,27.98,,1,0,1,N
12369966,"EMBLEM ASM,R/END FIN PNL <>",,1,0,,,,47.81,,1,0,1,N
12413045,"HUB KIT,FRT WHL",,1,0,,,,194.97,,1,0,1,N
12459810,"STOP KIT,BELT LAT (RETR SI) *VERY DK*GRAY",,1,0,,,,13.6,,1,0,1,N
12462265,"PUMP KIT,WAT",,1,0,,,,87.71,,1,0,1,Y
